deg_u,deg_v,deg_min,deg_max,common_neighbors,jaccard,adamic_adar,same_pred_comm,boundary_u,boundary_v,cc_u,cc_v,tri_u,tri_v,mu_triad_part_u,mu_triad_part_v,y,attacker,category,instance,attack_id
12,9,9,12,0,0.0,0.0,0,6,4,0.06060606060606061,0.05555555555555555,4,2,3,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,9,8,9,0,0.0,0.0,0,4,6,0.07142857142857142,0.0,2,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,10,6,10,1,0.06666666666666667,0.29401410379520604,0,4,4,0.0,0.13333333333333333,0,6,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,6,6,8,0,0.0,0.0,0,3,4,0.25,0.13333333333333333,7,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
17,15,15,17,1,0.03225806451612903,0.267546386419054,0,3,7,0.22058823529411764,0.08571428571428572,30,9,0,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,8,8,10,0,0.0,0.0,0,4,6,0.022222222222222223,0.17857142857142858,1,5,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,14,5,14,0,0.0,0.0,0,2,5,0.2,0.21978021978021978,2,20,2,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,6,6,14,1,0.05263157894736842,0.6213349345596119,0,5,4,0.16483516483516483,0.0,15,0,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,6,6,8,0,0.0,0.0,0,4,4,0.10714285714285714,0.0,3,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,5,5,13,1,0.058823529411764705,0.2769378934088574,0,5,4,0.2564102564102564,0.1,20,1,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,9,9,15,1,0.043478260869565216,0.25694917118487537,0,5,4,0.19047619047619047,0.1388888888888889,20,5,6,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,0,0.0,0.0,0,6,3,0.0,0.21428571428571427,0,6,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,7,6,7,0,0.0,0.0,0,4,3,0.06666666666666667,0.0,1,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,15,8,15,0,0.0,0.0,0,4,4,0.03571428571428571,0.1619047619047619,1,17,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,10,5,10,0,0.0,0.0,0,3,4,0.1,0.022222222222222223,1,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,0,0.0,0.0,0,5,6,0.03571428571428571,0.0,1,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
37,8,8,37,0,0.0,0.0,0,6,4,0.11261261261261261,0.17857142857142858,75,5,0,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,7,7,15,1,0.047619047619047616,0.36926937306885504,0,4,3,0.1619047619047619,0.14285714285714285,17,3,3,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,7,7,11,0,0.0,0.0,0,4,3,0.01818181818181818,0.14285714285714285,1,3,1,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,15,14,15,3,0.11538461538461539,1.1229446391537685,0,5,2,0.16483516483516483,0.09523809523809523,15,10,4,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,9,5,9,0,0.0,0.0,0,3,6,0.0,0.05555555555555555,0,2,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
14,9,9,14,3,0.15,1.2672001114560891,1,4,4,0.0,0.05555555555555555,0,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,1,0.06666666666666667,0.40242960438184466,1,4,3,0.0,0.14285714285714285,0,4,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,1,0.0625,0.4170323914242463,0,3,3,0.08333333333333333,0.25,3,7,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
10,10,10,10,0,0.0,0.0,0,4,4,0.08888888888888889,0.17777777777777778,4,8,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,16,8,16,0,0.0,0.0,0,4,4,0.07142857142857142,0.15833333333333333,2,19,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
11,7,7,11,1,0.058823529411764705,0.36926937306885504,0,5,2,0.07272727272727272,0.19047619047619047,4,4,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
8,8,8,8,1,0.06666666666666667,0.5581106265512472,1,5,4,0.03571428571428571,0.14285714285714285,1,4,1,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
37,11,11,37,1,0.02127659574468085,0.318928988903801,0,6,4,0.11261261261261261,0.10909090909090909,75,6,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
13,9,9,13,1,0.047619047619047616,0.43429448190325176,1,6,3,0.038461538461538464,0.1111111111111111,3,4,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,9,9,12,1,0.05,0.4170323914242463,1,3,5,0.09090909090909091,0.08333333333333333,6,3,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,6,6,6,1,0.09090909090909091,0.318928988903801,0,4,4,0.0,0.0,0,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
7,16,7,16,0,0.0,0.0,0,3,8,0.14285714285714285,0.075,3,9,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,8,8,9,1,0.0625,0.40242960438184466,0,6,5,0.0,0.10714285714285714,0,3,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
15,7,7,15,1,0.047619047619047616,0.5581106265512472,0,7,5,0.08571428571428572,0.0,9,0,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,7,7,9,2,0.14285714285714285,0.6376116536310983,1,3,4,0.027777777777777776,0.19047619047619047,1,4,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
5,10,5,10,0,0.0,0.0,0,3,7,0.0,0.044444444444444446,0,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
9,11,9,11,1,0.05263157894736842,0.3789231816899512,1,4,4,0.2222222222222222,0.12727272727272726,8,7,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
12,12,12,12,0,0.0,0.0,0,3,3,0.06060606060606061,0.24242424242424243,4,16,4,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
6,8,6,8,1,0.07692307692307693,0.318928988903801,0,4,2,0.06666666666666667,0.03571428571428571,1,1,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k10
2,5,2,5,0,0.0,0.0,0,1,2,1.0,0.4,1,4,0,1,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
2,3,2,3,1,0.25,0.35295612386476116,0,1,2,1.0,0.3333333333333333,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,1,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
4,5,4,5,0,0.0,0.0,0,2,2,0.5,0.4,3,4,1,1,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k5
2,4,2,4,0,0.0,0.0,0,1,2,1.0,0.16666666666666666,1,1,1,0,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
3,2,2,3,0,0.0,0.0,0,1,1,0.6666666666666666,1.0,2,1,0,0,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
6,4,4,6,1,0.1111111111111111,0.36067376022224085,1,1,1,0.6666666666666666,0.5,10,3,5,1,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
2,3,2,3,0,0.0,0.0,0,1,1,1.0,0.3333333333333333,1,1,1,1,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
2,4,2,4,2,0.5,0.7553857282466059,1,1,2,1.0,0.5,1,3,0,1,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
10,2,2,10,1,0.09090909090909091,0.40242960438184466,0,2,1,0.24444444444444444,1.0,11,1,6,0,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k5
3,2,2,3,1,0.25,0.35295612386476116,0,2,1,0.3333333333333333,1.0,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
2,5,2,5,0,0.0,0.0,0,1,2,1.0,0.4,1,4,0,1,1,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
16,4,4,16,0,0.0,0.0,0,4,2,0.15,0.6666666666666666,18,4,0,1,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
6,2,2,6,0,0.0,0.0,0,1,1,0.6666666666666666,1.0,10,1,5,0,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
3,3,3,3,1,0.2,0.36067376022224085,0,2,2,0.6666666666666666,0.3333333333333333,2,1,0,0,0,SA-Q,Real,karate,Real__karate__b3__SA-Q__k10
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,1,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
3,3,3,3,1,0.2,0.35295612386476116,0,2,2,0.3333333333333333,0.3333333333333333,1,1,0,0,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
4,4,4,4,0,0.0,0.0,0,1,2,0.5,0.5,3,3,1,1,1,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
4,6,4,6,2,0.25,0.7553857282466059,1,1,2,0.6666666666666666,0.2,4,3,1,1,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
4,2,2,4,0,0.0,0.0,0,1,1,0.5,1.0,3,1,1,0,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
4,3,3,4,1,0.16666666666666666,0.43429448190325176,0,1,2,1.0,0.3333333333333333,6,1,3,0,0,SA-CPM,Real,karate,Real__karate__b3__SA-CPM__k10
1,5,1,5,0,0.0,0.0,0,1,2,0.0,0.4,0,4,0,1,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
4,2,2,4,0,0.0,0.0,0,1,1,1.0,1.0,6,1,3,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
3,12,3,12,1,0.07142857142857142,0.35295612386476116,0,2,3,0.3333333333333333,0.19696969696969696,1,13,0,3,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
2,3,2,3,0,0.0,0.0,0,1,1,1.0,0.3333333333333333,1,1,0,1,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
4,2,2,4,0,0.0,0.0,0,2,1,0.5,1.0,3,1,1,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
2,4,2,4,0,0.0,0.0,0,1,2,1.0,0.6666666666666666,1,4,0,1,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
5,2,2,5,2,0.4,0.7553857282466059,1,2,1,0.5,1.0,5,1,2,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
5,2,2,5,1,0.16666666666666666,0.35295612386476116,0,2,1,0.6,1.0,6,1,3,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
3,3,3,3,0,0.0,0.0,0,2,3,0.6666666666666666,0.3333333333333333,2,1,0,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
3,4,3,4,2,0.4,1.531574161186449,1,1,3,0.3333333333333333,0.16666666666666666,1,1,1,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
4,2,2,4,0,0.0,0.0,0,2,2,0.5,0.0,3,0,1,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
10,1,1,10,1,0.1,0.36067376022224085,1,3,1,0.24444444444444444,0.0,11,0,6,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
2,6,2,6,2,0.3333333333333333,0.7553857282466059,0,1,3,1.0,0.2,1,3,0,1,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k5
2,4,2,4,2,0.5,0.7553857282466059,1,1,2,1.0,0.5,1,3,0,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
4,3,3,4,0,0.0,0.0,0,1,1,0.5,0.3333333333333333,3,1,1,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
3,3,3,3,1,0.2,0.36067376022224085,1,1,2,0.6666666666666666,0.3333333333333333,2,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
9,12,9,12,2,0.10526315789473684,1.1556420023477334,0,2,2,0.3333333333333333,0.19696969696969696,12,13,5,3,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,2,2,2,0,0.0,0.0,1,2,1,0.0,1.0,0,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
5,4,4,5,2,0.2857142857142857,0.7553857282466059,1,1,2,0.4,0.5,4,3,1,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
1,2,1,2,0,0.0,0.0,0,1,1,0.0,1.0,0,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
4,2,2,4,0,0.0,0.0,0,1,1,0.5,1.0,3,1,1,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,4,2,4,1,0.2,0.35295612386476116,1,1,2,1.0,0.16666666666666666,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,4,2,4,0,0.0,0.0,0,1,1,1.0,0.6666666666666666,1,4,1,1,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
3,12,3,12,3,0.25,1.34536123231926,1,2,2,0.3333333333333333,0.19696969696969696,1,13,0,3,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k5
1,2,1,2,1,0.5,0.36067376022224085,1,1,1,0.0,1.0,0,1,0,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,2,2,2,0,0.0,0.0,0,1,1,1.0,1.0,1,1,0,1,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
3,12,3,12,1,0.07142857142857142,0.35295612386476116,0,2,3,0.3333333333333333,0.19696969696969696,1,13,0,3,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,6,2,6,2,0.3333333333333333,0.7553857282466059,0,1,3,1.0,0.2,1,3,0,1,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,4,2,4,1,0.2,0.35295612386476116,0,1,3,1.0,0.16666666666666666,1,1,0,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,3,2,3,0,0.0,0.0,0,1,3,1.0,0.3333333333333333,1,1,1,0,1,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
4,2,2,4,2,0.5,0.8157933735356595,1,1,1,1.0,1.0,6,1,3,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
6,4,4,6,1,0.1111111111111111,0.43429448190325176,0,1,3,0.6666666666666666,0.16666666666666666,10,1,5,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
4,1,1,4,1,0.25,0.36067376022224085,0,2,1,0.5,0.0,3,0,1,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
16,12,12,16,3,0.12,1.613740043014111,0,4,3,0.15,0.19696969696969696,18,13,0,3,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
2,2,2,2,1,0.3333333333333333,0.35295612386476116,1,1,1,1.0,1.0,1,1,0,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
5,2,2,5,1,0.16666666666666666,0.35295612386476116,0,2,1,0.6,1.0,6,1,3,0,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
4,3,3,4,0,0.0,0.0,0,1,1,1.0,0.3333333333333333,6,1,3,1,0,SA-Q,Real,karate,Real__karate__b7__SA-Q__k10
5,12,5,12,2,0.13333333333333333,0.7872506057680129,0,2,2,0.6,0.19696969696969696,6,13,3,3,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
4,6,4,6,1,0.1111111111111111,0.36067376022224085,0,1,2,0.5,0.2,3,3,1,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
3,3,3,3,0,0.0,0.0,0,1,1,0.6666666666666666,0.3333333333333333,2,1,0,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
2,3,2,3,1,0.25,0.35295612386476116,0,1,2,1.0,0.3333333333333333,1,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
3,4,3,4,0,0.0,0.0,0,1,2,0.6666666666666666,0.16666666666666666,2,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
3,5,3,5,0,0.0,0.0,0,1,1,0.6666666666666666,0.4,2,4,0,1,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
1,2,1,2,0,0.0,0.0,0,1,1,0.0,1.0,0,1,0,0,1,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
2,2,2,2,2,1.0,0.7553857282466059,1,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
3,2,2,3,0,0.0,0.0,0,1,1,0.6666666666666666,1.0,2,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
9,5,5,9,0,0.0,0.0,0,2,1,0.3333333333333333,0.4,12,4,5,1,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
2,2,2,2,2,1.0,0.7553857282466059,1,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
2,2,2,2,2,1.0,0.7553857282466059,1,1,1,1.0,1.0,1,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
5,4,4,5,2,0.2857142857142857,0.7553857282466059,1,1,2,0.4,0.5,4,3,1,1,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
3,2,2,3,0,0.0,0.0,0,1,1,0.6666666666666666,1.0,2,1,0,0,0,SA-CPM,Real,karate,Real__karate__b7__SA-CPM__k10
